"","ID","N","AR","interest"
"5045",5045,200,-0.9,1
"5046",5046,200,0,0
"5047",5047,300,-0.9,1
"5048",5048,300,0,0
"5049",5049,400,-0.9,1
"5050",5050,400,0,0
"5051",5051,500,-0.9,1
"5052",5052,500,0,0
"5053",5053,100,-0.75,1
"5054",5054,100,0,0
"5055",5055,150,-0.75,1
"5056",5056,150,0,0
"5057",5057,200,-0.75,1
"5058",5058,200,0,0
"5059",5059,300,-0.75,1
"5060",5060,300,0,0
"5061",5061,400,-0.75,1
"5062",5062,400,0,0
"5063",5063,500,-0.75,1
"5064",5064,500,0,0
"5065",5065,100,-0.5,1
"5066",5066,100,0,0
"5067",5067,150,-0.5,1
"5068",5068,150,0,0
"5069",5069,200,-0.5,1
"5070",5070,200,0,0
"5071",5071,300,-0.5,1
"5072",5072,300,0,0
"5073",5073,400,-0.5,1
"5074",5074,400,0,0
"5075",5075,500,-0.5,1
"5076",5076,500,0,0
"5077",5077,100,0.5,1
"5078",5078,100,0,0
"5079",5079,150,0.5,1
"5080",5080,150,0,0
"5081",5081,200,0.5,1
"5082",5082,200,0,0
"5083",5083,300,0.5,1
"5084",5084,300,0,0
"5085",5085,400,0.5,1
"5086",5086,400,0,0
"5087",5087,500,0.5,1
"5088",5088,500,0,0
"5089",5089,100,0.75,1
"5090",5090,100,0,0
"5091",5091,150,0.75,1
"5092",5092,150,0,0
"5093",5093,200,0.75,1
"5094",5094,200,0,0
"5095",5095,300,0.75,1
"5096",5096,300,0,0
"5097",5097,400,0.75,1
"5098",5098,400,0,0
"5099",5099,500,0.75,1
"5100",5100,500,0,0
"5101",5101,100,0.9,1
"5102",5102,100,0,0
"5103",5103,150,0.9,1
"5104",5104,150,0,0
"5105",5105,200,0.9,1
"5106",5106,200,0,0
"5107",5107,300,0.9,1
"5108",5108,300,0,0
"5109",5109,400,0.9,1
"5110",5110,400,0,0
"5111",5111,500,0.9,1
"5112",5112,500,0,0
"5113",5113,100,-0.9,1
"5114",5114,100,0,0
"5115",5115,150,-0.9,1
"5116",5116,150,0,0
"5117",5117,200,-0.9,1
"5118",5118,200,0,0
"5119",5119,300,-0.9,1
"5120",5120,300,0,0
"5121",5121,400,-0.9,1
"5122",5122,400,0,0
"5123",5123,500,-0.9,1
"5124",5124,500,0,0
"5125",5125,100,-0.75,1
"5126",5126,100,0,0
"5127",5127,150,-0.75,1
"5128",5128,150,0,0
"5129",5129,200,-0.75,1
"5130",5130,200,0,0
"5131",5131,300,-0.75,1
"5132",5132,300,0,0
"5133",5133,400,-0.75,1
"5134",5134,400,0,0
"5135",5135,500,-0.75,1
"5136",5136,500,0,0
"5137",5137,100,-0.5,1
"5138",5138,100,0,0
"5139",5139,150,-0.5,1
"5140",5140,150,0,0
"5141",5141,200,-0.5,1
"5142",5142,200,0,0
"5143",5143,300,-0.5,1
"5144",5144,300,0,0
"5145",5145,400,-0.5,1
"5146",5146,400,0,0
"5147",5147,500,-0.5,1
"5148",5148,500,0,0
"5149",5149,100,0.5,1
"5150",5150,100,0,0
"5151",5151,150,0.5,1
"5152",5152,150,0,0
"5153",5153,200,0.5,1
"5154",5154,200,0,0
"5155",5155,300,0.5,1
"5156",5156,300,0,0
"5157",5157,400,0.5,1
"5158",5158,400,0,0
"5159",5159,500,0.5,1
"5160",5160,500,0,0
"5161",5161,100,0.75,1
"5162",5162,100,0,0
"5163",5163,150,0.75,1
"5164",5164,150,0,0
"5165",5165,200,0.75,1
"5166",5166,200,0,0
"5167",5167,300,0.75,1
"5168",5168,300,0,0
"5169",5169,400,0.75,1
"5170",5170,400,0,0
"5171",5171,500,0.75,1
"5172",5172,500,0,0
"5173",5173,100,0.9,1
"5174",5174,100,0,0
"5175",5175,150,0.9,1
"5176",5176,150,0,0
"5177",5177,200,0.9,1
"5178",5178,200,0,0
"5179",5179,300,0.9,1
"5180",5180,300,0,0
"5181",5181,400,0.9,1
"5182",5182,400,0,0
"5183",5183,500,0.9,1
"5184",5184,500,0,0
"5185",5185,100,-0.9,1
"5186",5186,100,0,0
"5187",5187,150,-0.9,1
"5188",5188,150,0,0
"5189",5189,200,-0.9,1
"5190",5190,200,0,0
"5191",5191,300,-0.9,1
"5192",5192,300,0,0
"5193",5193,400,-0.9,1
"5194",5194,400,0,0
"5195",5195,500,-0.9,1
"5196",5196,500,0,0
"5197",5197,100,-0.75,1
"5198",5198,100,0,0
"5199",5199,150,-0.75,1
"5200",5200,150,0,0
"5201",5201,200,-0.75,1
"5202",5202,200,0,0
"5203",5203,300,-0.75,1
"5204",5204,300,0,0
"5205",5205,400,-0.75,1
"5206",5206,400,0,0
"5207",5207,500,-0.75,1
"5208",5208,500,0,0
"5209",5209,100,-0.5,1
"5210",5210,100,0,0
"5211",5211,150,-0.5,1
"5212",5212,150,0,0
"5213",5213,200,-0.5,1
"5214",5214,200,0,0
"5215",5215,300,-0.5,1
"5216",5216,300,0,0
"5217",5217,400,-0.5,1
"5218",5218,400,0,0
"5219",5219,500,-0.5,1
"5220",5220,500,0,0
"5221",5221,100,0.5,1
"5222",5222,100,0,0
"5223",5223,150,0.5,1
"5224",5224,150,0,0
"5225",5225,200,0.5,1
"5226",5226,200,0,0
"5227",5227,300,0.5,1
"5228",5228,300,0,0
"5229",5229,400,0.5,1
"5230",5230,400,0,0
"5231",5231,500,0.5,1
"5232",5232,500,0,0
"5233",5233,100,0.75,1
"5234",5234,100,0,0
"5235",5235,150,0.75,1
"5236",5236,150,0,0
"5237",5237,200,0.75,1
"5238",5238,200,0,0
"5239",5239,300,0.75,1
"5240",5240,300,0,0
"5241",5241,400,0.75,1
"5242",5242,400,0,0
"5243",5243,500,0.75,1
"5244",5244,500,0,0
"5245",5245,100,0.9,1
"5246",5246,100,0,0
"5247",5247,150,0.9,1
"5248",5248,150,0,0
"5249",5249,200,0.9,1
"5250",5250,200,0,0
"5251",5251,300,0.9,1
"5252",5252,300,0,0
"5253",5253,400,0.9,1
"5254",5254,400,0,0
"5255",5255,500,0.9,1
"5256",5256,500,0,0
"5257",5257,100,-0.9,1
"5258",5258,100,0,0
"5259",5259,150,-0.9,1
"5260",5260,150,0,0
"5261",5261,200,-0.9,1
"5262",5262,200,0,0
"5263",5263,300,-0.9,1
"5264",5264,300,0,0
"5265",5265,400,-0.9,1
"5266",5266,400,0,0
"5267",5267,500,-0.9,1
"5268",5268,500,0,0
"5269",5269,100,-0.75,1
"5270",5270,100,0,0
"5271",5271,150,-0.75,1
"5272",5272,150,0,0
"5273",5273,200,-0.75,1
"5274",5274,200,0,0
"5275",5275,300,-0.75,1
"5276",5276,300,0,0
"5277",5277,400,-0.75,1
"5278",5278,400,0,0
"5279",5279,500,-0.75,1
"5280",5280,500,0,0
"5281",5281,100,-0.5,1
"5282",5282,100,0,0
"5283",5283,150,-0.5,1
"5284",5284,150,0,0
"5285",5285,200,-0.5,1
"5286",5286,200,0,0
"5287",5287,300,-0.5,1
"5288",5288,300,0,0
"5289",5289,400,-0.5,1
"5290",5290,400,0,0
"5291",5291,500,-0.5,1
"5292",5292,500,0,0
"5293",5293,100,0.5,1
"5294",5294,100,0,0
"5295",5295,150,0.5,1
"5296",5296,150,0,0
"5297",5297,200,0.5,1
"5298",5298,200,0,0
"5299",5299,300,0.5,1
"5300",5300,300,0,0
"5301",5301,400,0.5,1
"5302",5302,400,0,0
"5303",5303,500,0.5,1
"5304",5304,500,0,0
"5305",5305,100,0.75,1
"5306",5306,100,0,0
"5307",5307,150,0.75,1
"5308",5308,150,0,0
"5309",5309,200,0.75,1
"5310",5310,200,0,0
"5311",5311,300,0.75,1
"5312",5312,300,0,0
"5313",5313,400,0.75,1
"5314",5314,400,0,0
"5315",5315,500,0.75,1
"5316",5316,500,0,0
"5317",5317,100,0.9,1
"5318",5318,100,0,0
"5319",5319,150,0.9,1
"5320",5320,150,0,0
"5321",5321,200,0.9,1
"5322",5322,200,0,0
"5323",5323,300,0.9,1
"5324",5324,300,0,0
"5325",5325,400,0.9,1
"5326",5326,400,0,0
"5327",5327,500,0.9,1
"5328",5328,500,0,0
"5329",5329,100,-0.9,1
"5330",5330,100,0,0
"5331",5331,150,-0.9,1
"5332",5332,150,0,0
"5333",5333,200,-0.9,1
"5334",5334,200,0,0
"5335",5335,300,-0.9,1
"5336",5336,300,0,0
"5337",5337,400,-0.9,1
"5338",5338,400,0,0
"5339",5339,500,-0.9,1
"5340",5340,500,0,0
"5341",5341,100,-0.75,1
"5342",5342,100,0,0
"5343",5343,150,-0.75,1
"5344",5344,150,0,0
"5345",5345,200,-0.75,1
"5346",5346,200,0,0
"5347",5347,300,-0.75,1
"5348",5348,300,0,0
"5349",5349,400,-0.75,1
"5350",5350,400,0,0
"5351",5351,500,-0.75,1
"5352",5352,500,0,0
"5353",5353,100,-0.5,1
"5354",5354,100,0,0
"5355",5355,150,-0.5,1
"5356",5356,150,0,0
"5357",5357,200,-0.5,1
"5358",5358,200,0,0
"5359",5359,300,-0.5,1
"5360",5360,300,0,0
"5361",5361,400,-0.5,1
"5362",5362,400,0,0
"5363",5363,500,-0.5,1
"5364",5364,500,0,0
"5365",5365,100,0.5,1
"5366",5366,100,0,0
"5367",5367,150,0.5,1
"5368",5368,150,0,0
"5369",5369,200,0.5,1
"5370",5370,200,0,0
"5371",5371,300,0.5,1
"5372",5372,300,0,0
"5373",5373,400,0.5,1
"5374",5374,400,0,0
"5375",5375,500,0.5,1
"5376",5376,500,0,0
"5377",5377,100,0.75,1
"5378",5378,100,0,0
"5379",5379,150,0.75,1
"5380",5380,150,0,0
"5381",5381,200,0.75,1
"5382",5382,200,0,0
"5383",5383,300,0.75,1
"5384",5384,300,0,0
"5385",5385,400,0.75,1
"5386",5386,400,0,0
"5387",5387,500,0.75,1
"5388",5388,500,0,0
"5389",5389,100,0.9,1
"5390",5390,100,0,0
"5391",5391,150,0.9,1
"5392",5392,150,0,0
"5393",5393,200,0.9,1
"5394",5394,200,0,0
"5395",5395,300,0.9,1
"5396",5396,300,0,0
"5397",5397,400,0.9,1
"5398",5398,400,0,0
"5399",5399,500,0.9,1
"5400",5400,500,0,0
"5401",5401,100,-0.9,1
"5402",5402,100,0,0
"5403",5403,150,-0.9,1
"5404",5404,150,0,0
"5405",5405,200,-0.9,1
"5406",5406,200,0,0
"5407",5407,300,-0.9,1
"5408",5408,300,0,0
"5409",5409,400,-0.9,1
"5410",5410,400,0,0
"5411",5411,500,-0.9,1
"5412",5412,500,0,0
"5413",5413,100,-0.75,1
"5414",5414,100,0,0
"5415",5415,150,-0.75,1
"5416",5416,150,0,0
"5417",5417,200,-0.75,1
"5418",5418,200,0,0
"5419",5419,300,-0.75,1
"5420",5420,300,0,0
"5421",5421,400,-0.75,1
"5422",5422,400,0,0
"5423",5423,500,-0.75,1
"5424",5424,500,0,0
"5425",5425,100,-0.5,1
"5426",5426,100,0,0
"5427",5427,150,-0.5,1
"5428",5428,150,0,0
"5429",5429,200,-0.5,1
"5430",5430,200,0,0
"5431",5431,300,-0.5,1
"5432",5432,300,0,0
"5433",5433,400,-0.5,1
"5434",5434,400,0,0
"5435",5435,500,-0.5,1
"5436",5436,500,0,0
"5437",5437,100,0.5,1
"5438",5438,100,0,0
"5439",5439,150,0.5,1
"5440",5440,150,0,0
"5441",5441,200,0.5,1
"5442",5442,200,0,0
"5443",5443,300,0.5,1
"5444",5444,300,0,0
"5445",5445,400,0.5,1
"5446",5446,400,0,0
"5447",5447,500,0.5,1
"5448",5448,500,0,0
"5449",5449,100,0.75,1
"5450",5450,100,0,0
"5451",5451,150,0.75,1
"5452",5452,150,0,0
"5453",5453,200,0.75,1
"5454",5454,200,0,0
"5455",5455,300,0.75,1
"5456",5456,300,0,0
"5457",5457,400,0.75,1
"5458",5458,400,0,0
"5459",5459,500,0.75,1
"5460",5460,500,0,0
"5461",5461,100,0.9,1
"5462",5462,100,0,0
"5463",5463,150,0.9,1
"5464",5464,150,0,0
"5465",5465,200,0.9,1
"5466",5466,200,0,0
"5467",5467,300,0.9,1
"5468",5468,300,0,0
"5469",5469,400,0.9,1
"5470",5470,400,0,0
"5471",5471,500,0.9,1
"5472",5472,500,0,0
"5473",5473,100,-0.9,1
"5474",5474,100,0,0
"5475",5475,150,-0.9,1
"5476",5476,150,0,0
"5477",5477,200,-0.9,1
"5478",5478,200,0,0
"5479",5479,300,-0.9,1
"5480",5480,300,0,0
"5481",5481,400,-0.9,1
"5482",5482,400,0,0
"5483",5483,500,-0.9,1
"5484",5484,500,0,0
"5485",5485,100,-0.75,1
"5486",5486,100,0,0
"5487",5487,150,-0.75,1
"5488",5488,150,0,0
"5489",5489,200,-0.75,1
"5490",5490,200,0,0
"5491",5491,300,-0.75,1
"5492",5492,300,0,0
"5493",5493,400,-0.75,1
"5494",5494,400,0,0
"5495",5495,500,-0.75,1
"5496",5496,500,0,0
"5497",5497,100,-0.5,1
"5498",5498,100,0,0
"5499",5499,150,-0.5,1
"5500",5500,150,0,0
"5501",5501,200,-0.5,1
"5502",5502,200,0,0
"5503",5503,300,-0.5,1
"5504",5504,300,0,0
"5505",5505,400,-0.5,1
"5506",5506,400,0,0
"5507",5507,500,-0.5,1
"5508",5508,500,0,0
"5509",5509,100,0.5,1
"5510",5510,100,0,0
"5511",5511,150,0.5,1
"5512",5512,150,0,0
"5513",5513,200,0.5,1
"5514",5514,200,0,0
"5515",5515,300,0.5,1
"5516",5516,300,0,0
"5517",5517,400,0.5,1
"5518",5518,400,0,0
"5519",5519,500,0.5,1
"5520",5520,500,0,0
"5521",5521,100,0.75,1
"5522",5522,100,0,0
"5523",5523,150,0.75,1
"5524",5524,150,0,0
"5525",5525,200,0.75,1
"5526",5526,200,0,0
"5527",5527,300,0.75,1
"5528",5528,300,0,0
"5529",5529,400,0.75,1
"5530",5530,400,0,0
"5531",5531,500,0.75,1
"5532",5532,500,0,0
"5533",5533,100,0.9,1
"5534",5534,100,0,0
"5535",5535,150,0.9,1
"5536",5536,150,0,0
"5537",5537,200,0.9,1
"5538",5538,200,0,0
"5539",5539,300,0.9,1
"5540",5540,300,0,0
"5541",5541,400,0.9,1
"5542",5542,400,0,0
"5543",5543,500,0.9,1
"5544",5544,500,0,0
"5545",5545,100,-0.9,1
"5546",5546,100,0,0
"5547",5547,150,-0.9,1
"5548",5548,150,0,0
"5549",5549,200,-0.9,1
"5550",5550,200,0,0
"5551",5551,300,-0.9,1
"5552",5552,300,0,0
"5553",5553,400,-0.9,1
"5554",5554,400,0,0
"5555",5555,500,-0.9,1
"5556",5556,500,0,0
"5557",5557,100,-0.75,1
"5558",5558,100,0,0
"5559",5559,150,-0.75,1
"5560",5560,150,0,0
"5561",5561,200,-0.75,1
"5562",5562,200,0,0
"5563",5563,300,-0.75,1
"5564",5564,300,0,0
"5565",5565,400,-0.75,1
"5566",5566,400,0,0
"5567",5567,500,-0.75,1
"5568",5568,500,0,0
"5569",5569,100,-0.5,1
"5570",5570,100,0,0
"5571",5571,150,-0.5,1
"5572",5572,150,0,0
"5573",5573,200,-0.5,1
"5574",5574,200,0,0
"5575",5575,300,-0.5,1
"5576",5576,300,0,0
"5577",5577,400,-0.5,1
"5578",5578,400,0,0
"5579",5579,500,-0.5,1
"5580",5580,500,0,0
"5581",5581,100,0.5,1
"5582",5582,100,0,0
"5583",5583,150,0.5,1
"5584",5584,150,0,0
"5585",5585,200,0.5,1
"5586",5586,200,0,0
"5587",5587,300,0.5,1
"5588",5588,300,0,0
"5589",5589,400,0.5,1
"5590",5590,400,0,0
"5591",5591,500,0.5,1
"5592",5592,500,0,0
"5593",5593,100,0.75,1
"5594",5594,100,0,0
"5595",5595,150,0.75,1
"5596",5596,150,0,0
"5597",5597,200,0.75,1
"5598",5598,200,0,0
"5599",5599,300,0.75,1
"5600",5600,300,0,0
"5601",5601,400,0.75,1
"5602",5602,400,0,0
"5603",5603,500,0.75,1
"5604",5604,500,0,0
"5605",5605,100,0.9,1
"5606",5606,100,0,0
"5607",5607,150,0.9,1
"5608",5608,150,0,0
"5609",5609,200,0.9,1
"5610",5610,200,0,0
"5611",5611,300,0.9,1
"5612",5612,300,0,0
"5613",5613,400,0.9,1
"5614",5614,400,0,0
"5615",5615,500,0.9,1
"5616",5616,500,0,0
"5617",5617,100,-0.9,1
"5618",5618,100,0,0
"5619",5619,150,-0.9,1
"5620",5620,150,0,0
"5621",5621,200,-0.9,1
"5622",5622,200,0,0
"5623",5623,300,-0.9,1
"5624",5624,300,0,0
"5625",5625,400,-0.9,1
"5626",5626,400,0,0
"5627",5627,500,-0.9,1
"5628",5628,500,0,0
"5629",5629,100,-0.75,1
"5630",5630,100,0,0
"5631",5631,150,-0.75,1
"5632",5632,150,0,0
"5633",5633,200,-0.75,1
"5634",5634,200,0,0
"5635",5635,300,-0.75,1
"5636",5636,300,0,0
"5637",5637,400,-0.75,1
"5638",5638,400,0,0
"5639",5639,500,-0.75,1
"5640",5640,500,0,0
"5641",5641,100,-0.5,1
"5642",5642,100,0,0
"5643",5643,150,-0.5,1
"5644",5644,150,0,0
"5645",5645,200,-0.5,1
"5646",5646,200,0,0
"5647",5647,300,-0.5,1
"5648",5648,300,0,0
"5649",5649,400,-0.5,1
"5650",5650,400,0,0
"5651",5651,500,-0.5,1
"5652",5652,500,0,0
"5653",5653,100,0.5,1
"5654",5654,100,0,0
"5655",5655,150,0.5,1
"5656",5656,150,0,0
"5657",5657,200,0.5,1
"5658",5658,200,0,0
"5659",5659,300,0.5,1
"5660",5660,300,0,0
"5661",5661,400,0.5,1
"5662",5662,400,0,0
"5663",5663,500,0.5,1
"5664",5664,500,0,0
"5665",5665,100,0.75,1
"5666",5666,100,0,0
"5667",5667,150,0.75,1
"5668",5668,150,0,0
"5669",5669,200,0.75,1
"5670",5670,200,0,0
"5671",5671,300,0.75,1
"5672",5672,300,0,0
"5673",5673,400,0.75,1
"5674",5674,400,0,0
"5675",5675,500,0.75,1
"5676",5676,500,0,0
"5677",5677,100,0.9,1
"5678",5678,100,0,0
"5679",5679,150,0.9,1
"5680",5680,150,0,0
"5681",5681,200,0.9,1
"5682",5682,200,0,0
"5683",5683,300,0.9,1
"5684",5684,300,0,0
"5685",5685,400,0.9,1
"5686",5686,400,0,0
"5687",5687,500,0.9,1
"5688",5688,500,0,0
"5689",5689,100,-0.9,1
"5690",5690,100,0,0
"5691",5691,150,-0.9,1
"5692",5692,150,0,0
"5693",5693,200,-0.9,1
"5694",5694,200,0,0
"5695",5695,300,-0.9,1
"5696",5696,300,0,0
"5697",5697,400,-0.9,1
"5698",5698,400,0,0
"5699",5699,500,-0.9,1
"5700",5700,500,0,0
"5701",5701,100,-0.75,1
"5702",5702,100,0,0
"5703",5703,150,-0.75,1
"5704",5704,150,0,0
"5705",5705,200,-0.75,1
"5706",5706,200,0,0
"5707",5707,300,-0.75,1
"5708",5708,300,0,0
"5709",5709,400,-0.75,1
"5710",5710,400,0,0
"5711",5711,500,-0.75,1
"5712",5712,500,0,0
"5713",5713,100,-0.5,1
"5714",5714,100,0,0
"5715",5715,150,-0.5,1
"5716",5716,150,0,0
"5717",5717,200,-0.5,1
"5718",5718,200,0,0
"5719",5719,300,-0.5,1
"5720",5720,300,0,0
"5721",5721,400,-0.5,1
"5722",5722,400,0,0
"5723",5723,500,-0.5,1
"5724",5724,500,0,0
"5725",5725,100,0.5,1
"5726",5726,100,0,0
"5727",5727,150,0.5,1
"5728",5728,150,0,0
"5729",5729,200,0.5,1
"5730",5730,200,0,0
"5731",5731,300,0.5,1
"5732",5732,300,0,0
"5733",5733,400,0.5,1
"5734",5734,400,0,0
"5735",5735,500,0.5,1
"5736",5736,500,0,0
"5737",5737,100,0.75,1
"5738",5738,100,0,0
"5739",5739,150,0.75,1
"5740",5740,150,0,0
"5741",5741,200,0.75,1
"5742",5742,200,0,0
"5743",5743,300,0.75,1
"5744",5744,300,0,0
"5745",5745,400,0.75,1
"5746",5746,400,0,0
"5747",5747,500,0.75,1
"5748",5748,500,0,0
"5749",5749,100,0.9,1
"5750",5750,100,0,0
"5751",5751,150,0.9,1
"5752",5752,150,0,0
"5753",5753,200,0.9,1
"5754",5754,200,0,0
"5755",5755,300,0.9,1
"5756",5756,300,0,0
"5757",5757,400,0.9,1
"5758",5758,400,0,0
"5759",5759,500,0.9,1
"5760",5760,500,0,0
"5761",5761,100,-0.9,1
"5762",5762,100,0,0
"5763",5763,150,-0.9,1
"5764",5764,150,0,0
"5765",5765,200,-0.9,1
"5766",5766,200,0,0
"5767",5767,300,-0.9,1
"5768",5768,300,0,0
"5769",5769,400,-0.9,1
"5770",5770,400,0,0
"5771",5771,500,-0.9,1
"5772",5772,500,0,0
"5773",5773,100,-0.75,1
"5774",5774,100,0,0
"5775",5775,150,-0.75,1
"5776",5776,150,0,0
"5777",5777,200,-0.75,1
"5778",5778,200,0,0
"5779",5779,300,-0.75,1
"5780",5780,300,0,0
"5781",5781,400,-0.75,1
"5782",5782,400,0,0
"5783",5783,500,-0.75,1
"5784",5784,500,0,0
"5785",5785,100,-0.5,1
"5786",5786,100,0,0
"5787",5787,150,-0.5,1
"5788",5788,150,0,0
"5789",5789,200,-0.5,1
"5790",5790,200,0,0
"5791",5791,300,-0.5,1
"5792",5792,300,0,0
"5793",5793,400,-0.5,1
"5794",5794,400,0,0
"5795",5795,500,-0.5,1
"5796",5796,500,0,0
"5797",5797,100,0.5,1
"5798",5798,100,0,0
"5799",5799,150,0.5,1
"5800",5800,150,0,0
"5801",5801,200,0.5,1
"5802",5802,200,0,0
"5803",5803,300,0.5,1
"5804",5804,300,0,0
"5805",5805,400,0.5,1
"5806",5806,400,0,0
"5807",5807,500,0.5,1
"5808",5808,500,0,0
"5809",5809,100,0.75,1
"5810",5810,100,0,0
"5811",5811,150,0.75,1
"5812",5812,150,0,0
"5813",5813,200,0.75,1
"5814",5814,200,0,0
"5815",5815,300,0.75,1
"5816",5816,300,0,0
"5817",5817,400,0.75,1
"5818",5818,400,0,0
"5819",5819,500,0.75,1
"5820",5820,500,0,0
"5821",5821,100,0.9,1
"5822",5822,100,0,0
"5823",5823,150,0.9,1
"5824",5824,150,0,0
"5825",5825,200,0.9,1
"5826",5826,200,0,0
"5827",5827,300,0.9,1
"5828",5828,300,0,0
"5829",5829,400,0.9,1
"5830",5830,400,0,0
"5831",5831,500,0.9,1
"5832",5832,500,0,0
"5833",5833,100,-0.9,1
"5834",5834,100,0,0
"5835",5835,150,-0.9,1
"5836",5836,150,0,0
"5837",5837,200,-0.9,1
"5838",5838,200,0,0
"5839",5839,300,-0.9,1
"5840",5840,300,0,0
"5841",5841,400,-0.9,1
"5842",5842,400,0,0
"5843",5843,500,-0.9,1
"5844",5844,500,0,0
"5845",5845,100,-0.75,1
"5846",5846,100,0,0
"5847",5847,150,-0.75,1
"5848",5848,150,0,0
"5849",5849,200,-0.75,1
"5850",5850,200,0,0
"5851",5851,300,-0.75,1
"5852",5852,300,0,0
"5853",5853,400,-0.75,1
"5854",5854,400,0,0
"5855",5855,500,-0.75,1
"5856",5856,500,0,0
"5857",5857,100,-0.5,1
"5858",5858,100,0,0
"5859",5859,150,-0.5,1
"5860",5860,150,0,0
"5861",5861,200,-0.5,1
"5862",5862,200,0,0
"5863",5863,300,-0.5,1
"5864",5864,300,0,0
"5865",5865,400,-0.5,1
"5866",5866,400,0,0
"5867",5867,500,-0.5,1
"5868",5868,500,0,0
"5869",5869,100,0.5,1
"5870",5870,100,0,0
"5871",5871,150,0.5,1
"5872",5872,150,0,0
"5873",5873,200,0.5,1
"5874",5874,200,0,0
"5875",5875,300,0.5,1
"5876",5876,300,0,0
"5877",5877,400,0.5,1
"5878",5878,400,0,0
"5879",5879,500,0.5,1
"5880",5880,500,0,0
"5881",5881,100,0.75,1
"5882",5882,100,0,0
"5883",5883,150,0.75,1
"5884",5884,150,0,0
"5885",5885,200,0.75,1
"5886",5886,200,0,0
"5887",5887,300,0.75,1
"5888",5888,300,0,0
"5889",5889,400,0.75,1
"5890",5890,400,0,0
"5891",5891,500,0.75,1
"5892",5892,500,0,0
"5893",5893,100,0.9,1
"5894",5894,100,0,0
"5895",5895,150,0.9,1
"5896",5896,150,0,0
"5897",5897,200,0.9,1
"5898",5898,200,0,0
"5899",5899,300,0.9,1
"5900",5900,300,0,0
"5901",5901,400,0.9,1
"5902",5902,400,0,0
"5903",5903,500,0.9,1
"5904",5904,500,0,0
"5905",5905,100,-0.9,1
"5906",5906,100,0,0
"5907",5907,150,-0.9,1
"5908",5908,150,0,0
"5909",5909,200,-0.9,1
"5910",5910,200,0,0
"5911",5911,300,-0.9,1
"5912",5912,300,0,0
"5913",5913,400,-0.9,1
"5914",5914,400,0,0
"5915",5915,500,-0.9,1
"5916",5916,500,0,0
"5917",5917,100,-0.75,1
"5918",5918,100,0,0
"5919",5919,150,-0.75,1
"5920",5920,150,0,0
"5921",5921,200,-0.75,1
"5922",5922,200,0,0
"5923",5923,300,-0.75,1
"5924",5924,300,0,0
"5925",5925,400,-0.75,1
"5926",5926,400,0,0
"5927",5927,500,-0.75,1
"5928",5928,500,0,0
"5929",5929,100,-0.5,1
"5930",5930,100,0,0
"5931",5931,150,-0.5,1
"5932",5932,150,0,0
"5933",5933,200,-0.5,1
"5934",5934,200,0,0
"5935",5935,300,-0.5,1
"5936",5936,300,0,0
"5937",5937,400,-0.5,1
"5938",5938,400,0,0
"5939",5939,500,-0.5,1
"5940",5940,500,0,0
"5941",5941,100,0.5,1
"5942",5942,100,0,0
"5943",5943,150,0.5,1
"5944",5944,150,0,0
"5945",5945,200,0.5,1
"5946",5946,200,0,0
"5947",5947,300,0.5,1
"5948",5948,300,0,0
"5949",5949,400,0.5,1
"5950",5950,400,0,0
"5951",5951,500,0.5,1
"5952",5952,500,0,0
"5953",5953,100,0.75,1
"5954",5954,100,0,0
"5955",5955,150,0.75,1
"5956",5956,150,0,0
"5957",5957,200,0.75,1
"5958",5958,200,0,0
"5959",5959,300,0.75,1
"5960",5960,300,0,0
"5961",5961,400,0.75,1
"5962",5962,400,0,0
"5963",5963,500,0.75,1
"5964",5964,500,0,0
"5965",5965,100,0.9,1
"5966",5966,100,0,0
"5967",5967,150,0.9,1
"5968",5968,150,0,0
"5969",5969,200,0.9,1
"5970",5970,200,0,0
"5971",5971,300,0.9,1
"5972",5972,300,0,0
"5973",5973,400,0.9,1
"5974",5974,400,0,0
"5975",5975,500,0.9,1
"5976",5976,500,0,0
"5977",5977,100,-0.9,1
"5978",5978,100,0,0
"5979",5979,150,-0.9,1
"5980",5980,150,0,0
"5981",5981,200,-0.9,1
"5982",5982,200,0,0
"5983",5983,300,-0.9,1
"5984",5984,300,0,0
"5985",5985,400,-0.9,1
"5986",5986,400,0,0
"5987",5987,500,-0.9,1
"5988",5988,500,0,0
"5989",5989,100,-0.75,1
"5990",5990,100,0,0
"5991",5991,150,-0.75,1
"5992",5992,150,0,0
"5993",5993,200,-0.75,1
"5994",5994,200,0,0
"5995",5995,300,-0.75,1
"5996",5996,300,0,0
"5997",5997,400,-0.75,1
"5998",5998,400,0,0
"5999",5999,500,-0.75,1
"6000",6000,500,0,0
"6001",6001,100,-0.5,1
"6002",6002,100,0,0
"6003",6003,150,-0.5,1
"6004",6004,150,0,0
"6005",6005,200,-0.5,1
"6006",6006,200,0,0
"6007",6007,300,-0.5,1
"6008",6008,300,0,0
"6009",6009,400,-0.5,1
"6010",6010,400,0,0
"6011",6011,500,-0.5,1
"6012",6012,500,0,0
"6013",6013,100,0.5,1
"6014",6014,100,0,0
"6015",6015,150,0.5,1
"6016",6016,150,0,0
"6017",6017,200,0.5,1
"6018",6018,200,0,0
"6019",6019,300,0.5,1
"6020",6020,300,0,0
"6021",6021,400,0.5,1
"6022",6022,400,0,0
"6023",6023,500,0.5,1
"6024",6024,500,0,0
"6025",6025,100,0.75,1
